edge_name,fnode,tnode,length
354510,13392,2579,150.3048466
354511,2578,13480,18.92464968
354512,2581,12778,131.6127306
354513,2582,2583,225.1811525
354514,14629,3180,127.5304677
354515,13471,2382,160.6075626
354516,2382,2383,158.9605375
354517,2385,14637,127.9527141
354518,2388,8234,151.9490734
354519,2391,14679,138.6327062
354520,13474,2952,168.1427449
354521,2390,13479,61.50599117
354522,14678,14676,129.0178749
354523,14676,14725,130.2230249
354524,2481,2482,127.9102833
354525,2264,2265,160.5864611
354526,2267,2268,129.1834674
354527,15482,2269,137.6486096
354528,15702,9530,63.25787577
354529,14267,3098,108.4332863
354530,3514,14985,110.0470313
354531,14985,14986,113.8531484
354532,14986,3099,106.4100438
354533,3101,14989,110.4144418
354534,3102,3103,109.3769595
354535,14990,7478,155.8479898
354536,2411,14888,102.2387402
354537,140963,3105,22.16587403
354539,3408,10401,112.5141353
354540,15596,10400,104.577777
354541,3702,10297,116.1635175
354542,3699,10298,111.5229659
354543,10296,10402,108.2052439
354544,9915,9916,176.3011591
354545,9917,9918,137.1655777
354546,3411,3758,117.7892266
354547,3756,9920,85.56558431
354548,8534,3862,150.0502317
354549,11326,11324,190.640201
354550,938,8906,136.9760488
354551,940,8667,147.4101966
354552,12826,2612,131.3207782
354553,12665,2617,128.1704357
354554,12148,2616,131.2139454
354555,12147,2661,112.1035169
354556,13686,1994,115.4807205
354557,140771,13595,30.53543103
354558,7648,515005,158.2502501
354559,515005,13637,45.69785022
354560,4638,13689,133.7015981
354561,13684,2000,137.3522096
354562,13594,2001,139.4935898
354563,13635,515004,91.96060856
354564,13646,2005,149.5968887
354565,3609,13596,62.92736713
354566,1970,9410,164.648987
354567,8920,4685,163.9559568
354568,9453,9364,166.0723677
354569,9357,4681,178.2214831
354570,4681,806,165.6552603
354571,9356,2040,150.1582812
354572,2117,9949,334.4690632
354573,9810,2042,321.9935418
354574,9105,2044,165.6236003
354575,2043,5424,158.7391208
354576,2857,31265,141.1939174
354577,2855,12052,135.994053
354578,15551,12040,128.9940927
354579,12040,2856,135.1137697
354580,3038,13769,136.2904685
354581,3039,3040,140.295755
354582,11305,140867,391.5860502
354583,11826,12023,398.7554568
354584,4034,3042,161.9329873
354585,15386,4034,176.5568787
354586,3043,3880,167.0416244
354587,3044,17306,201.3532998
354588,15225,15114,169.6918071
354589,2245,15387,160.2676801
354590,15387,15389,168.9555419
354591,2705,9222,161.0589141
354592,9222,2706,168.9204636
354593,13667,2709,190.0930686
354594,14660,2432,123.6308286
354595,14939,2437,106.8441676
354596,4300,14945,109.0417829
354597,13668,2440,154.7869626
354598,14659,14273,92.09303464
354599,2270,2995,154.2346193
354600,15587,8967,166.9239849
354601,15586,2299,102.1159682
354602,15794,15795,92.40859957
354603,2302,15638,155.0576506
354604,15638,548127,93.36811875
354605,2303,15793,207.2406768
354606,3085,9139,141.5536895
354607,9185,8432,104.1508235
354608,3843,3414,144.379286
354609,3886,9133,167.5924555
354610,9096,3359,162.8475091
354611,9725,4143,290.9538033
354612,9032,3834,169.0649111
354613,3841,9193,147.5110999
354614,9094,3833,68.7850194
354615,3835,3836,113.2032933
354616,3838,9038,157.5189012
354617,3127,140973,14.08630217
354618,13434,2585,231.3268299
354619,13439,2429,115.6768208
354620,13440,2586,115.3816617
354621,2587,13442,81.81580941
354622,4085,2636,159.6910735
354623,2638,2637,203.0724041
354624,12136,3129,25.69339647
354625,12458,2632,142.8877253
354626,8423,877,200.254691
354627,3465,8260,216.5592015
354628,9013,1010,119.6714939
354629,547547,1035,122.4077822
354630,1052,8719,132.2845051
354631,8994,958,131.0807159
354632,8210,8209,127.2806881
354633,8211,998,131.4029852
354634,3366,9378,133.5203404
354635,9340,9377,125.5503013
354636,9377,3369,133.5246217
354637,3370,9535,152.648929
354638,3412,3349,124.5436689
354639,9188,9187,114.8955619
354640,3416,9536,144.2758245
354641,3417,4189,149.6532752
354642,4189,10271,160.5450474
354643,10316,3418,156.9645381
354644,10315,123,43.47264687
354645,13613,13565,119.0028098
354646,3108,13567,118.8391543
354647,13567,3109,119.8802109
354648,13566,3152,119.5827194
354649,9806,9807,117.817089
354650,9807,2810,118.326384
354651,2810,9808,117.571811
354652,9811,2813,134.3503893
354653,9812,9813,133.9593825
354654,9813,2806,141.4248803
354655,3765,2814,149.5477873
354656,9542,2816,139.1917778
354657,9544,2817,143.8609808
354658,9546,8329,150.498711
354659,10388,10390,132.8557539
354660,12829,2660,122.7337847
354661,2659,13430,124.7510883
354662,547844,3988,39.16417448
354663,2662,12787,146.3610572
354664,13477,2664,128.7065661
354665,2665,13476,138.9182259
354666,2670,2669,117.8102056
354667,13332,13331,117.6581666
354668,13331,2668,94.59598479
354669,2667,13287,128.1563684
354670,2711,2710,117.5842924
354671,2008,14450,129.2337128
354672,2010,514973,118.8341548
354673,14346,2011,121.9394377
354674,14745,811,152.1733701
354675,2625,2624,271.1622572
354676,2624,4043,64.48869203
354677,2626,11566,236.4309787
354678,2627,11566,134.3786958
354679,2672,8282,132.7488163
354680,8282,2630,129.3511892
354681,2629,11386,166.374363
354682,2628,11381,169.0181477
354683,3077,2676,133.6163636
354684,11471,2675,24.7616168
354685,12090,12091,131.3545669
354686,2899,2900,131.7863764
354687,2902,12506,133.0261743
354688,4089,3134,131.2277731
354689,2903,12508,130.9841624
354690,14890,15553,168.3647526
354691,14613,4090,48.99638578
354692,12416,2633,173.8649771
354693,2482,14631,130.9700842
354694,2483,14633,136.3840294
354695,14734,2488,149.226828
354696,4133,2491,170.966565
354697,9175,8239,283.6027678
354698,8239,2492,265.9193988
354699,9218,2493,124.0876763
354700,14683,14682,116.3573146
354701,14682,14684,121.4201269
354702,14684,2486,111.9972668
354703,15481,2305,124.6884097
354704,24384,15594,173.1300745
354705,2307,15593,161.7956804
354706,15593,15592,151.6271035
354707,15583,15542,143.4846707
354708,14439,2308,128.8694718
354709,8969,2309,130.6248506
354710,15489,2310,172.2779336
354711,15488,2312,126.8998209
354712,2353,4039,109.420314
354713,9038,3837,155.8434929
354714,3240,9043,161.2293956
354715,8533,9189,55.30030619
354716,3152,3153,145.008358
354717,13568,3154,119.427447
354718,3155,3156,122.522929
354719,3156,13569,120.3243857
354720,13569,3157,118.8256336
354721,140958,3907,23.48336963
354722,11365,11366,136.5530331
354723,3759,11414,154.3242631
354724,11414,3760,48.25693845
354725,3761,3762,23.07078656
354726,11413,11377,134.5724984
354727,11417,3805,113.2156259
354728,3805,11416,115.5650124
354729,11418,3806,88.00339567
354730,11416,3807,118.2444774
354731,3808,4246,121.122884
354732,9548,9598,143.1126494
354733,968,969,140.0949202
354734,985,4435,144.6118587
354735,1104,9109,132.8498962
354736,9156,1107,136.1655779
354737,9058,1116,202.851548
354738,2011,14298,121.3097059
354739,140772,2013,20.3442198
354740,14301,3610,129.0890974
354741,30931,2015,153.756388
354742,2015,2016,153.8300804
354743,140794,14304,23.58454365
354744,14449,2020,170.1825052
354745,10861,9099,162.3040681
354746,9047,8486,167.8549736
354747,2046,9007,119.1027654
354748,2045,9004,167.2378634
354749,5425,3666,167.9375126
354750,9201,2053,131.7572417
354751,9200,2051,109.2195259
354752,2051,9095,27.59630188
354753,9055,2049,132.9854803
354754,2058,37,41.47388996
354755,2056,2055,165.9476228
354756,10390,2859,132.281836
354757,2859,2860,130.7970333
354758,2860,10431,127.8996797
354759,2861,9545,125.6252081
354760,9545,2862,125.9621096
354761,2862,2863,124.5788851
354762,13348,2905,121.4830464
354763,13347,2904,966.5955994
354765,2246,2247,165.1223169
354766,15227,3881,177.8996642
354767,17533,2248,177.348432
354768,2251,15229,239.6790316
354769,15390,2249,166.2016568
354770,2249,2250,165.1536551
354771,2250,15228,216.3915962
354772,2252,15391,135.0768561
354773,15391,4035,273.3525133
354774,15982,8966,165.3646156
354775,2255,2256,159.8360523
354776,2706,490,116.3666505
354777,2590,9221,180.6256374
354778,9417,2595,122.0926983
354779,9418,9419,137.0394863
354780,2596,9462,132.9897117
354781,2597,14975,123.1318771
354782,4140,2602,160.3150912
354784,3233,2603,199.6597151
354785,2603,14884,215.0722023
354786,14884,14978,149.1549849
354787,2674,11425,134.6602808
354788,3842,3843,88.81261911
354790,9191,3842,123.4066357
354791,9233,9235,129.8868123
354792,4144,3890,142.3864931
354793,3890,3891,122.0525661
354794,3887,3892,162.8530328
354795,3899,9330,122.9772643
354796,2633,12412,162.5646441
354797,2634,12411,148.6173398
354799,12782,2640,138.4524667
354800,13396,2583,132.8287188
354801,15546,12044,198.2352297
354802,2686,12047,112.991207
354803,2684,12043,33.9988201
354804,12617,3130,268.8843454
354805,3130,12087,131.6765689
354806,14735,2644,55.56024461
354807,9171,2493,82.2888293
354808,2645,2646,103.2026053
354809,2648,2283,139.7686582
354810,2650,2651,635.1903366
354811,13809,2652,117.1880193
354812,2652,4134,125.5717164
354813,4134,2653,116.0023264
354814,1136,976,173.6416947
354816,1064,8619,132.287683
354817,1068,9496,157.0312086
354818,10360,3421,164.989893
354819,10309,10319,157.9690085
354820,3424,10318,149.8054791
354821,3425,10317,183.0713574
354822,3468,10408,155.524138
354823,10408,3469,164.4913271
354824,3470,3471,126.6746553
354825,10359,3472,135.2681463
354826,3472,3351,135.6660176
354827,3473,4190,122.4384451
354828,3160,3161,126.1469957
354829,3162,3163,94.43970697
354830,3163,8383,99.8880133
354831,8383,14656,96.33148246
354832,3164,14654,110.7783619
354833,3206,14653,69.26321138
354834,3515,15013,130.1809838
354835,15037,3208,145.3532343
354836,3208,3209,116.8093773
354837,3209,3210,122.1613872
354838,10389,2865,127.4905699
354839,2865,10429,124.839962
354840,2866,9539,117.4295651
354841,2867,9541,130.1150923
354842,3824,2671,122.1425387
354843,12705,12105,128.8715275
354844,2713,12104,130.2360678
354845,2714,3825,120.7259765
354846,12103,2718,120.7845114
354847,2717,3826,118.307462
354848,13290,2715,126.5916738
354849,2715,3989,128.5794423
354850,13289,140671,133.4897683
354851,3990,2720,327.0158508
354852,2021,14299,112.5782548
354853,2022,2023,150.7503379
354854,14447,14446,168.9558674
354855,514976,3611,24.59804413
354856,2026,14186,151.6258688
354857,2023,14188,122.7216792
354858,4639,2027,123.4988368
354859,14302,2028,219.0948656
354860,14192,2029,45.85698114
354861,11425,11387,122.6703608
354862,2673,11384,123.6830152
354863,3076,11563,125.362512
354864,2679,3078,138.8622079
354865,2678,11522,101.9145813
354866,11522,15547,111.6958451
354867,2680,11565,120.5623742
354868,11467,140842,107.0420953
354869,11466,2681,126.6739952
354871,2907,2908,150.9876263
354872,2908,9722,177.6174518
354873,9682,2910,192.2917719
354876,8998,2953,168.9845107
354877,2955,9225,140.1106768
354878,9680,40,166.0272929
354879,5470,9225,142.7446019
354880,9194,2959,108.0553212
354881,15276,2257,131.018204
354882,15274,2777,164.2791388
354883,2779,15277,343.2638617
354884,15983,2780,202.749121
354885,15279,2781,166.0972628
354886,2784,15166,163.4022344
354887,10945,5507,120.9320556
354888,5258,5554,160.3010017
354889,5305,5306,125.9840912
354890,5306,13266,125.9477064
354891,13169,13168,123.8612452
354892,8839,5348,131.8466917
354893,13132,5349,129.3477825
354894,13134,5350,129.7904222
354895,5355,5354,118.7216039
354896,5354,5353,120.3100214
354897,12277,12279,132.5404923
354898,5352,12278,135.599434
354899,4218,13281,163.4115698
354900,13281,4219,161.1429601
354901,140745,13282,21.71977394
354902,4009,13091,133.6937347
354903,4223,1324,130.3225094
354904,4221,13225,128.519241
354905,4220,4005,147.5549963
354906,4266,13322,56.12672779
354907,13322,4265,110.7354733
354908,4328,4329,89.46581016
354909,12398,4330,193.9476215
354910,5031,5030,131.0487023
354911,5030,11248,134.8936165
354912,11248,5029,130.0605259
354913,11249,5028,129.949677
354914,5028,11058,136.2651764
354915,11058,5027,132.7964619
354916,5027,5026,125.80729
354917,5026,11053,138.3078795
354918,11013,5036,121.0864409
354919,10465,4827,131.5052683
354920,10502,10806,132.6119894
354921,4826,10803,132.69289
354922,10803,4825,132.5572731
354923,4874,10759,147.6449979
354924,4878,4877,150.8372714
354925,4877,10757,153.9821894
354926,4876,11048,176.4728401
354927,4817,11049,124.4211288
354928,11047,4875,142.6102778
354929,12719,4630,134.9031427
354930,4631,12766,135.6662408
354931,12767,140749,136.8275311
354932,12399,140921,197.6397973
354933,140750,4181,92.24293559
354934,12540,4680,140.6112419
354935,15479,4037,111.1098192
354936,14643,2409,83.5190364
354937,2460,14847,137.2726873
354938,13732,2515,122.8146183
354939,11434,2674,131.1732454
354940,9730,2063,160.6431394
354941,2212,9504,131.9142889
354942,10045,2230,129.6367824
354943,9608,2235,124.8424398
354944,9075,2190,129.0175018
354945,2750,10487,130.2406826
354946,12021,12022,132.0117673
354947,2812,9811,138.2347228
354948,9391,2871,151.9537604
354949,9351,2915,121.7575753
354950,3795,15746,165.6172646
354951,15746,15747,165.3799357
354952,3796,15745,160.8908248
354953,8531,3799,200.5373327
354954,3844,3845,129.401192
354955,15849,3846,165.9174828
354956,3846,3511,163.3711942
354957,3848,15797,213.3813266
354958,3849,9147,177.6801285
354959,9247,3850,139.1598531
354960,4196,3740,166.8844755
354961,3685,15789,222.0014101
354962,3098,3514,109.6542319
354963,4506,13404,130.5255717
354964,13404,4505,128.6527125
354965,12820,4504,149.7992378
354966,12818,607,134.6938955
354967,13270,4509,128.9644513
354968,13355,13356,112.7888523
354969,4510,4511,112.472557
354970,4512,13402,110.9150738
354971,4513,661,55.03478078
354972,13000,4561,127.8681389
354973,7144,15062,162.4403684
354974,3792,3791,156.4067853
354975,15231,3796,170.3382241
354976,3794,15115,165.375758
354977,3850,9246,138.9962867
354978,3159,15554,122.1091519
354979,15039,3211,126.2522146
354980,140960,3100,21.97425383
354981,4238,140965,97.83807468
354982,15690,15691,132.2114555
354983,4330,3969,55.88623477
354984,4025,4331,209.4260524
354985,4332,4677,29.39776473
354986,4677,12403,201.7171992
354987,12403,4333,139.2231011
354988,12405,3965,37.68296884
354989,8633,4339,142.4170568
354990,12543,4338,131.4089064
354991,15757,5292,152.2404856
354992,10275,10273,118.5244196
354993,5556,10235,136.7913962
354994,10233,5558,133.5772908
354995,5558,5290,135.8985979
354996,5290,5563,120.8426014
354997,10422,5562,128.4378911
354998,10423,546466,117.0331487
354999,5559,5560,132.5626925
355000,5403,12230,129.4860916
355001,12231,5361,138.5720595
355002,12232,5360,136.9360217
355003,5359,5358,119.6591261
355004,8878,5357,132.9754054
355005,12541,12589,115.5853534
355006,12589,4720,134.569452
355007,140751,4677,25.24760194
355008,12397,4675,110.1044199
355009,5336,99,160.4705809
355010,11001,11000,254.0925789
355011,5337,11190,346.6063598
355012,10899,5344,140.4787916
355013,5343,10897,139.335146
355014,10897,5342,146.8754111
355015,5341,11141,153.0924046
355016,5340,5339,150.5700901
355017,10581,5338,134.4424177
355018,10580,5347,155.5996968
355019,10960,8784,132.4275216
355020,5035,5034,73.58715339
355021,5034,11012,158.5963377
355022,5032,11006,125.7039048
355023,11708,5078,88.90706345
355024,10965,5079,148.8396844
355025,5079,10966,123.8579424
355026,5080,11005,110.5191595
355027,11246,5083,132.7714907
355028,5083,5082,144.152531
355029,5082,5081,153.9656119
355030,9246,3512,185.9215842
355031,1721,13746,34.40455165
355032,30962,14095,137.4048918
355033,3497,13889,116.2463237
355034,1658,140690,165.0380614
355035,14033,1839,136.7326258
355036,4292,12880,58.73881679
355037,14026,1843,15.05139693
355038,14647,14648,110.7773101
355039,14308,1762,116.6272613
355040,14547,1871,157.0295307
355041,1887,1886,77.51164589
355042,13184,4165,132.4554968
355043,4165,13185,131.5116634
355044,13185,13278,132.8578796
355045,13278,4166,132.4914956
355046,4168,13279,121.314902
355047,13098,4215,125.4919405
355048,4214,4213,120.9133608
355049,13054,4170,154.8233551
355050,4170,4169,157.920007
355051,4169,4216,131.0619111
355052,4496,11877,249.788399
355053,13495,4651,201.2593884
355054,10775,515078,97.51443234
355055,4313,10773,199.5267263
355056,11475,140852,110.7367817
355057,11474,4358,132.923551
355058,4358,11557,178.9370781
355059,11557,4357,156.6693746
355060,13455,13454,107.8570772
355061,13454,4361,128.123004
355062,10679,4543,149.4429241
355063,14793,8386,94.7013977
355064,3263,15800,165.6868665
355065,15741,15739,143.6702594
355066,3322,3323,166.010492
355067,9253,9252,180.5941859
355068,3809,9934,149.4295892
355069,10400,3647,104.5774272
355070,11898,11988,171.7382776
355071,9835,3865,124.1882426
355072,11744,3911,171.1048542
355073,2660,2659,129.3462064
355074,4560,13001,123.3767101
355075,4559,4558,80.89018154
355076,4558,13093,123.5268639
355077,5357,12331,133.3032327
355078,5409,13171,129.6049654
355079,5404,13130,161.1610717
355080,5405,13133,127.836901
355081,5406,13213,128.4937807
355082,13261,5411,134.3415729
355083,4265,7487,76.8991167
355084,13319,4263,181.2794882
355085,13321,4264,14.98361507
355086,4269,4268,128.5498192
355087,11622,4267,131.5154313
355088,4270,4271,114.6531487
355089,13230,11971,165.8594331
355090,13235,4275,49.15876863
355091,4274,21,254.4055622
355092,11975,4273,300.9626894
355093,4338,7756,142.3833972
355094,4337,12499,106.5583027
355095,12499,7756,70.30075651
355096,4225,4079,204.8748772
355097,12592,12590,215.1106177
355098,4226,4081,220.3932506
355099,4875,7390,149.6083275
355100,4880,11193,494.9099456
355101,9849,7378,152.2354838
355102,4882,9243,127.1467931
355103,4927,10030,202.3634034
355104,4928,4929,129.787752
